order_id,date,product_name,category,flavor,channel,region,units_sold,price_per_unit,cost_per_unit,discount_pct,revenue,total_cost,profit
PF-100174,2024-03-12,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,South,3,41.99,17.8,0.1,113.37,53.4,59.97
PF-100175,2024-09-30,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,1,24.99,9.5,0.15,21.24,9.5,11.74
PF-100176,2024-06-01,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,5,43.99,19.1,0.15,186.96,95.5,91.46
PF-100177,2025-04-11,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,West,6,14.99,5.25,0.0,89.94,31.5,58.44
PF-100178,2025-08-08,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,South,2,43.99,19.1,0.03,85.34,38.2,47.14
PF-100179,2025-04-29,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,South,1,38.99,15.9,0.05,37.04,15.9,21.14
PF-100180,2025-10-29,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,Northeast,9,14.99,5.25,0.1,121.42,47.25,74.17
PF-100181,2024-04-12,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,2,24.99,9.5,0.15,42.48,19.0,23.48
PF-100182,2024-01-16,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Midwest,4,38.99,15.9,0.05,148.16,63.6,84.56
PF-100183,2024-03-17,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,South,4,43.99,19.1,0.05,167.16,76.4,90.76
PF-100184,2025-02-11,PulseFuel Mango Pump,Pump Formula,Mango,Retail,West,5,39.99,16.25,0.05,189.95,81.25,108.7
PF-100185,2025-01-24,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,West,5,14.99,5.25,0.05,71.2,26.25,44.95
PF-100186,2025-07-08,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,1,42.99,18.5,0.1,38.69,18.5,20.19
PF-100187,2024-08-20,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,1,38.99,15.9,0.0,38.99,15.9,23.09
PF-100188,2025-03-30,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-100189,2024-02-27,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Northeast,2,41.99,17.8,0.15,71.38,35.6,35.78
PF-100190,2025-08-02,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,3,38.99,15.9,0.15,99.42,47.7,51.72
PF-100191,2025-09-26,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Midwest,4,38.99,15.9,0.05,148.16,63.6,84.56
PF-100192,2025-04-17,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,6,39.99,16.25,0.15,203.95,97.5,106.45
PF-100193,2024-10-21,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,3,39.99,16.25,0.1,107.97,48.75,59.22
PF-100194,2025-08-24,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,Midwest,4,41.99,17.8,0.03,162.92,71.2,91.72
PF-100195,2024-11-05,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,3,42.99,18.5,0.05,122.52,55.5,67.02
PF-100196,2025-01-25,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,West,1,39.99,16.25,0.05,37.99,16.25,21.74
PF-100197,2024-01-23,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,South,1,14.99,5.25,0.1,13.49,5.25,8.24
PF-100198,2025-12-03,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,West,2,38.99,15.9,0.05,74.08,31.8,42.28
PF-100199,2025-05-23,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,West,2,24.99,9.5,0.0,49.98,19.0,30.98
PF-100200,2025-09-13,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,4,24.99,9.5,0.1,89.96,38.0,51.96
PF-100201,2025-11-25,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Amazon,Midwest,2,38.99,15.9,0.0,77.98,31.8,46.18
PF-100202,2025-10-05,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Northeast,1,42.99,18.5,0.05,40.84,18.5,22.34
PF-100203,2024-02-04,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Northeast,2,39.99,16.25,0.05,75.98,32.5,43.48
PF-100204,2024-11-30,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,2,38.99,15.9,0.1,70.18,31.8,38.38
PF-100205,2025-06-27,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,1,43.99,19.1,0.15,37.39,19.1,18.29
PF-100206,2024-10-29,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,2,38.99,15.9,0.0,77.98,31.8,46.18
PF-100207,2024-05-24,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Midwest,4,38.99,15.9,0.15,132.57,63.6,68.97
PF-100208,2025-07-24,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Northeast,1,41.99,17.8,0.1,37.79,17.8,19.99
PF-100209,2024-05-06,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Midwest,4,43.99,19.1,0.1,158.36,76.4,81.96
PF-100210,2025-01-25,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,Northeast,4,24.99,9.5,0.0,99.96,38.0,61.96
PF-100211,2025-04-27,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Midwest,4,42.99,18.5,0.05,163.36,74.0,89.36
PF-100212,2024-08-14,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,South,2,39.99,16.25,0.1,71.98,32.5,39.48
PF-100213,2024-11-05,PulseFuel Mango Pump,Pump Formula,Mango,Website,Northeast,3,39.99,16.25,0.0,119.97,48.75,71.22
PF-100214,2024-11-07,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,Northeast,3,14.99,5.25,0.05,42.72,15.75,26.97
PF-100215,2025-02-01,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Midwest,4,43.99,19.1,0.1,158.36,76.4,81.96
PF-100216,2025-03-05,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,West,2,39.99,16.25,0.1,71.98,32.5,39.48
PF-100217,2024-04-11,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,West,3,24.99,9.5,0.05,71.22,28.5,42.72
PF-100218,2024-02-03,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,South,2,38.99,15.9,0.05,74.08,31.8,42.28
PF-100219,2025-01-06,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Midwest,1,42.99,18.5,0.1,38.69,18.5,20.19
PF-100220,2025-01-02,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,3,42.99,18.5,0.15,109.62,55.5,54.12
PF-100221,2024-04-03,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Midwest,2,39.99,16.25,0.0,79.98,32.5,47.48
PF-100222,2024-02-21,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,6,38.99,15.9,0.05,222.24,95.4,126.84
PF-100223,2024-03-11,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Midwest,4,24.99,9.5,0.0,99.96,38.0,61.96
PF-100224,2024-12-02,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Amazon,Midwest,1,38.99,15.9,0.05,37.04,15.9,21.14
PF-100225,2024-05-28,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,West,2,14.99,5.25,0.0,29.98,10.5,19.48
PF-100226,2025-11-07,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,3,24.99,9.5,0.05,71.22,28.5,42.72
PF-100227,2025-08-25,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Northeast,4,41.99,17.8,0.15,142.77,71.2,71.57
PF-100228,2025-06-22,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,2,42.99,18.5,0.1,77.38,37.0,40.38
PF-100229,2025-06-09,PulseFuel Mango Pump,Pump Formula,Mango,Website,Northeast,2,39.99,16.25,0.0,79.98,32.5,47.48
PF-100230,2025-11-05,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,West,2,43.99,19.1,0.0,87.98,38.2,49.78
PF-100231,2025-05-05,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,2,24.99,9.5,0.15,42.48,19.0,23.48
PF-100232,2024-03-16,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,4,24.99,9.5,0.05,94.96,38.0,56.96
PF-100233,2024-10-08,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Midwest,5,39.99,16.25,0.05,189.95,81.25,108.7
PF-100234,2025-09-03,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,2,43.99,19.1,0.0,87.98,38.2,49.78
PF-100235,2025-12-19,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-100236,2024-08-08,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,South,3,43.99,19.1,0.03,128.01,57.3,70.71
PF-100237,2025-02-12,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,3,43.99,19.1,0.1,118.77,57.3,61.47
PF-100238,2025-01-18,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,South,1,14.99,5.25,0.0,14.99,5.25,9.74
PF-100239,2024-03-28,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,3,42.99,18.5,0.05,122.52,55.5,67.02
PF-100240,2025-07-23,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Midwest,2,42.99,18.5,0.05,81.68,37.0,44.68
PF-100241,2024-05-05,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,West,2,43.99,19.1,0.03,85.34,38.2,47.14
PF-100242,2024-02-22,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,South,2,14.99,5.25,0.1,26.98,10.5,16.48
PF-100243,2025-06-03,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Northeast,1,41.99,17.8,0.0,41.99,17.8,24.19
PF-100244,2024-12-24,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,West,4,24.99,9.5,0.05,94.96,38.0,56.96
PF-100245,2025-03-15,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,West,5,24.99,9.5,0.05,118.7,47.5,71.2
PF-100246,2025-11-22,PulseFuel Mango Pump,Pump Formula,Mango,Website,West,6,39.99,16.25,0.1,215.95,97.5,118.45
PF-100247,2024-01-30,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,South,4,42.99,18.5,0.05,163.36,74.0,89.36
PF-100248,2024-12-25,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Midwest,1,42.99,18.5,0.03,41.7,18.5,23.2
PF-100249,2024-03-12,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Northeast,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-100250,2025-06-27,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,4,41.99,17.8,0.1,151.16,71.2,79.96
PF-100251,2024-11-15,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Amazon,Midwest,2,38.99,15.9,0.0,77.98,31.8,46.18
PF-100252,2024-02-23,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Northeast,3,42.99,18.5,0.0,128.97,55.5,73.47
PF-100253,2024-10-05,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,4,43.99,19.1,0.15,149.57,76.4,73.17
PF-100254,2024-10-06,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,South,3,41.99,17.8,0.0,125.97,53.4,72.57
PF-100255,2024-10-17,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,South,3,39.99,16.25,0.05,113.97,48.75,65.22
PF-100256,2024-02-16,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,Northeast,5,41.99,17.8,0.0,209.95,89.0,120.95
PF-100257,2024-11-04,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,West,1,14.99,5.25,0.05,14.24,5.25,8.99
PF-100258,2024-12-01,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,4,42.99,18.5,0.05,163.36,74.0,89.36
PF-100259,2025-01-24,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,8,43.99,19.1,0.1,316.73,152.8,163.93
PF-100260,2024-03-14,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,South,2,43.99,19.1,0.05,83.58,38.2,45.38
PF-100261,2024-03-20,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Midwest,2,24.99,9.5,0.1,44.98,19.0,25.98
PF-100262,2025-10-17,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,4,43.99,19.1,0.1,158.36,76.4,81.96
PF-100263,2024-06-24,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,West,2,24.99,9.5,0.05,47.48,19.0,28.48
PF-100264,2024-03-31,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,2,43.99,19.1,0.15,74.78,38.2,36.58
PF-100265,2025-06-20,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Midwest,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-100266,2024-12-07,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Midwest,3,38.99,15.9,0.05,111.12,47.7,63.42
PF-100267,2024-12-23,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,Midwest,4,41.99,17.8,0.0,167.96,71.2,96.76
PF-100268,2024-08-29,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,2,42.99,18.5,0.05,81.68,37.0,44.68
PF-100269,2025-11-02,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Midwest,4,42.99,18.5,0.03,166.8,74.0,92.8
PF-100270,2025-07-31,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,4,38.99,15.9,0.1,140.36,63.6,76.76
PF-100271,2025-10-04,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,3,41.99,17.8,0.1,113.37,53.4,59.97
PF-100272,2024-10-08,PulseFuel Mango Pump,Pump Formula,Mango,Website,Northeast,7,39.99,16.25,0.15,237.94,113.75,124.19
PF-100273,2025-04-07,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-100274,2025-09-21,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,4,39.99,16.25,0.0,159.96,65.0,94.96
PF-100275,2025-04-05,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Northeast,3,24.99,9.5,0.1,67.47,28.5,38.97
PF-100276,2025-05-02,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,South,6,43.99,19.1,0.03,256.02,114.6,141.42
PF-100277,2024-03-27,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,1,43.99,19.1,0.15,37.39,19.1,18.29
PF-100278,2025-03-25,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,South,3,43.99,19.1,0.05,125.37,57.3,68.07
PF-100279,2025-01-31,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,3,43.99,19.1,0.1,118.77,57.3,61.47
PF-100280,2024-03-08,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,South,4,41.99,17.8,0.05,159.56,71.2,88.36
PF-100281,2025-11-03,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,Northeast,3,14.99,5.25,0.0,44.97,15.75,29.22
PF-100282,2025-08-19,PulseFuel Mango Pump,Pump Formula,Mango,Retail,South,2,39.99,16.25,0.05,75.98,32.5,43.48
PF-100283,2025-12-16,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,2,39.99,16.25,0.0,79.98,32.5,47.48
PF-100284,2024-11-13,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,South,4,39.99,16.25,0.0,159.96,65.0,94.96
PF-100285,2025-11-17,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,West,2,38.99,15.9,0.05,74.08,31.8,42.28
PF-100286,2024-04-05,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,2,39.99,16.25,0.1,71.98,32.5,39.48
PF-100287,2024-11-12,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,3,42.99,18.5,0.15,109.62,55.5,54.12
PF-100288,2024-07-15,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Northeast,1,41.99,17.8,0.0,41.99,17.8,24.19
PF-100289,2025-06-03,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,West,5,38.99,15.9,0.0,194.95,79.5,115.45
PF-100290,2025-11-08,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Northeast,4,41.99,17.8,0.05,159.56,71.2,88.36
PF-100291,2024-06-06,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,West,2,42.99,18.5,0.0,85.98,37.0,48.98
PF-100292,2025-03-24,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,3,42.99,18.5,0.15,109.62,55.5,54.12
PF-100293,2025-09-17,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,South,4,41.99,17.8,0.1,151.16,71.2,79.96
PF-100294,2024-09-01,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,South,3,41.99,17.8,0.0,125.97,53.4,72.57
PF-100295,2025-01-11,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,South,5,39.99,16.25,0.05,189.95,81.25,108.7
PF-100296,2025-01-26,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,4,43.99,19.1,0.05,167.16,76.4,90.76
PF-100297,2025-09-11,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,1,42.99,18.5,0.1,38.69,18.5,20.19
PF-100298,2025-07-21,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,South,2,14.99,5.25,0.0,29.98,10.5,19.48
PF-100299,2024-10-18,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,2,42.99,18.5,0.05,81.68,37.0,44.68
PF-100300,2025-03-23,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,West,2,42.99,18.5,0.03,83.4,37.0,46.4
PF-100301,2024-01-28,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,3,43.99,19.1,0.15,112.17,57.3,54.87
PF-100302,2024-03-24,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,1,41.99,17.8,0.1,37.79,17.8,19.99
PF-100303,2024-05-29,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,4,42.99,18.5,0.05,163.36,74.0,89.36
PF-100304,2025-12-23,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,West,2,43.99,19.1,0.0,87.98,38.2,49.78
PF-100305,2024-09-19,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,4,41.99,17.8,0.15,142.77,71.2,71.57
PF-100306,2024-04-23,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,3,38.99,15.9,0.05,111.12,47.7,63.42
PF-100307,2025-03-05,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Northeast,3,39.99,16.25,0.05,113.97,48.75,65.22
PF-100308,2025-09-03,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Midwest,1,43.99,19.1,0.1,39.59,19.1,20.49
PF-100309,2024-05-27,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,2,41.99,17.8,0.15,71.38,35.6,35.78
PF-100310,2024-07-10,PulseFuel Mango Pump,Pump Formula,Mango,Website,West,2,39.99,16.25,0.0,79.98,32.5,47.48
PF-100311,2025-06-22,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,South,5,39.99,16.25,0.0,199.95,81.25,118.7
PF-100312,2025-02-03,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,2,24.99,9.5,0.1,44.98,19.0,25.98
PF-100313,2024-09-16,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,3,38.99,15.9,0.05,111.12,47.7,63.42
PF-100314,2025-11-03,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Midwest,3,39.99,16.25,0.05,113.97,48.75,65.22
PF-100315,2024-05-16,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,5,42.99,18.5,0.0,214.95,92.5,122.45
PF-100316,2025-12-02,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Midwest,6,43.99,19.1,0.0,263.94,114.6,149.34
PF-100317,2024-03-05,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,Northeast,1,38.99,15.9,0.0,38.99,15.9,23.09
PF-100318,2024-02-14,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,South,3,38.99,15.9,0.03,113.46,47.7,65.76
PF-100319,2025-06-11,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,South,2,43.99,19.1,0.0,87.98,38.2,49.78
PF-100320,2025-10-24,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-100321,2024-10-06,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,2,42.99,18.5,0.15,73.08,37.0,36.08
PF-100322,2025-01-30,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,3,41.99,17.8,0.1,113.37,53.4,59.97
PF-100323,2025-06-15,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,4,41.99,17.8,0.15,142.77,71.2,71.57
PF-100324,2025-09-08,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,South,3,14.99,5.25,0.0,44.97,15.75,29.22
PF-100325,2024-03-22,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,1,41.99,17.8,0.15,35.69,17.8,17.89
PF-100326,2024-06-19,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,2,38.99,15.9,0.1,70.18,31.8,38.38
PF-100327,2025-09-21,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,West,5,14.99,5.25,0.0,74.95,26.25,48.7
PF-100328,2024-03-17,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,4,39.99,16.25,0.05,151.96,65.0,86.96
PF-100329,2024-02-01,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,1,42.99,18.5,0.0,42.99,18.5,24.49
PF-100330,2024-05-09,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,South,2,42.99,18.5,0.05,81.68,37.0,44.68
PF-100331,2025-08-03,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,1,42.99,18.5,0.1,38.69,18.5,20.19
PF-100332,2025-01-15,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,4,43.99,19.1,0.1,158.36,76.4,81.96
PF-100333,2025-02-11,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,2,41.99,17.8,0.0,83.98,35.6,48.38
PF-100334,2024-07-09,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,4,43.99,19.1,0.1,158.36,76.4,81.96
PF-100335,2024-09-23,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Midwest,5,38.99,15.9,0.15,165.71,79.5,86.21
PF-100336,2024-07-23,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,South,1,42.99,18.5,0.05,40.84,18.5,22.34
PF-100337,2025-03-31,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,West,3,14.99,5.25,0.03,43.62,15.75,27.87
PF-100338,2025-11-14,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,3,41.99,17.8,0.1,113.37,53.4,59.97
PF-100339,2024-06-10,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,Midwest,2,38.99,15.9,0.03,75.64,31.8,43.84
PF-100340,2025-06-04,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,West,1,41.99,17.8,0.0,41.99,17.8,24.19
PF-100341,2025-05-20,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,South,5,42.99,18.5,0.1,193.46,92.5,100.96
PF-100342,2024-05-12,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,5,39.99,16.25,0.15,169.96,81.25,88.71
PF-100343,2025-06-22,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,4,43.99,19.1,0.05,167.16,76.4,90.76
PF-100344,2024-11-20,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,1,39.99,16.25,0.1,35.99,16.25,19.74
PF-100345,2024-05-11,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Midwest,2,24.99,9.5,0.0,49.98,19.0,30.98
PF-100346,2024-05-12,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,Northeast,4,43.99,19.1,0.0,175.96,76.4,99.56
PF-100347,2025-06-14,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,7,42.99,18.5,0.05,285.88,129.5,156.38
